hotel_id,hotel_name,hotel_rating,hotel_experience,amenities,address,city,country,location,hotel_price
120,Royal Orchid Camp,4.7,Exceptional,"['Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly', 'Restaurant']","Opposite Sam Sand Dunes, Village Sam, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.830676, 70.535813",60.0
121,OYO 4809 Hotel Mannat Excellency,5.0,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Housekeeping']","Opp. Das Dukan,Malka Pol, Gandhi Colony, Jaisalmer, 345001",Jaisalmer,India,"26.91912, 70.92132",46.0
122,Bhavya Resort Jaisalmer,4.7,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly']","3Km from Sam Parking, Main Sam Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.825591, 70.530596",70.0
123,Rajwada Desert Camp,4.7,Exceptional,"['Parking included', 'Breakfast included', 'Restaurant', 'Bar', 'Housekeeping', '24/7 front desk']","Near Sam Sand Dunes Kanoi, Salkha Road, Sam, Rajasthan 345001, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.866589, 70.566613",21.0
124,Jain Empire Resort,3.8,Very Good,"['Free WiFi', 'Breakfast included', 'Outdoor Space', '24/7 front desk', 'Room service', 'Housekeeping']","173/935, Lakhmana road, Sam, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.851601, 70.542151",65.0
125,Desert Springs Resorts,5.0,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Room service']","Kanoi Village, SAM Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.881629, 70.560715",53.0
127,Kanj Shekhana Desert Safari Camp,4.4,Wonderful,"['Free WiFi', 'Parking included', 'Restaurant', 'Breakfast available', 'Room service', 'Housekeeping']","Behind RDS Camp Sam Sand Dunes, Jaisalmer Police Line Sam Rajasthan, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.865854, 70.545719",30.0
128,The Yellow Stone - Luxury resort & Spa,4.1,Wonderful,"['Free airport shuttle', 'Air conditioning', 'Parking included', 'Restaurant', 'Breakfast available', 'Bar']","The Yellow Stone resort, Lakhmana Road, Sam Tehsil, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.92385, 70.90958",25.0
129,Savi Camps,4.1,Wonderful,"['Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly', 'Restaurant']","Kanoi Killage, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.867219, 70.644971",67.0
130,Shama Desert Camp,4.5,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly']","Sam Sand Dunes, over Lakhmana Desert, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.867172, 70.539497",37.0
131,Hotel Nirmal Haveli,3.6,Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Opp. Nagar Palika, Near Pushkarna Bera, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.90385, 70.911883",43.0
132,Anantara Resort & Spa,3.5,Good,"['Spa', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly']","Sam Sand Dunes, Sam Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.825765, 70.530897",31.0
133,Hotel Siddhartha,4.8,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Pet friendly', 'Restaurant', 'Breakfast available']","Khejer Para, Manak Chowk, Amar Sagar, Jaisalmer, Rajasthan 345001, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.912086, 70.912061",62.0
134,Club Mahindra Jaisalmer,3.7,Good,"['Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Room service', 'Housekeeping']","New Civil Airport Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.900563, 70.901944",31.0
135,Ozaki Desert Safari Camp Jaisalmer,4.0,Very Good,"['Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available', 'Bar']","Near Sbbj Bank Dhiba Para, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.910137, 70.9116",66.0
137,Country side resor jaisalmer,4.5,Wonderful,"['Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pool', 'Restaurant']","Opp Sam Sand Dunes, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.845507, 70.535122",28.0
141,Jaigarh Brys Fort,3.5,Good,"['Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pool', 'Restaurant']","Plot 7, Hotel Complex, Jodhpur- Barmer Link Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91503, 70.94661",30.0
142,Welcome Desert Camps,4.9,Exceptional,"['Free WiFi', 'Pet friendly', 'Restaurant', 'Business services', 'Bar', 'Room service']","Near Sam Toll Beriyal Resort No 6, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.864919, 70.560842",24.0
143,Hotel Moonlight,4.0,Very Good,"['Free airport shuttle', 'Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant']","Opp. Head Post Office by Hanuman Circle, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.914579, 70.908326",60.0
144,Desert Den,3.7,Very Good,"['Spa', 'Parking included', 'Breakfast included', 'Restaurant', 'Bar', 'Room service']","Desert Den Sam Sand Dunes, Opposite National Park, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.866409, 70.566752",64.0
146,Camp Paradise,3.7,Very Good,"['Free WiFi', 'Parking included', 'Breakfast included', 'Room service', '24/7 front desk']","In Front of Sam Sand Dune, 42 Km from Jaisalmer, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.838046, 70.540165",19.0
147,Kahla home,4.5,Wonderful,"['Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Room service', '24/7 front desk']","On fort Vyasa para, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.9124, 70.91189",23.0
148,The Royale Jaisalmer,4.7,Exceptional,"['Free airport shuttle', 'Air conditioning', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Near Fort Dhibba Para Jaisalmer, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.910444, 70.914597",42.0
149,Desert Tulip Hotel & Resort,4.0,Very Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly']","4, Hotel Complex, Jodhpur Road (NH 15), Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91804, 70.947301",55.0
150,Stay Inn Resort,4.8,Exceptional,"['Parking included', 'Pet friendly', 'Restaurant', 'Bar', 'Room service', 'Housekeeping']","sand dunes, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.855713, 70.551591",65.0
151,Hotel Garh Jaisal Haveli,4.8,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant']","On Fort, Kotari Para, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.912587, 70.914153",66.0
152,mr camel safari,4.6,Exceptional,"['Free WiFi', 'Laundry', 'Restaurant', 'Breakfast available', 'Bar', 'Housekeeping']","Near hotel shahi palace, shiv road, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.912712, 70.910416",46.0
154,mayhi desert safari,3.8,Very Good,"['Free WiFi', 'Restaurant', 'Business services', 'Bar', 'Room service', 'Housekeeping']","Near Golden City Fort, Dibba Para, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.913275, 70.913669",31.0
155,Hotel Sohandeep,3.5,Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Fort Road, Dhiba Para, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91001, 70.914978",49.0
156,OYO 1352 Hotel Desert Moon,3.5,Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant']","Acalvanshi Colony, Sunset Point, Opp. Vyas Chattree, Jaisalmer, 345001",Jaisalmer,India,"26.922045, 70.907473",66.0
157,Camp e Khas,3.5,Good,"['Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant', 'Business services']","Lakhmana dunes road, Before parking of Sam Sand Dunes, Sam, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.850891, 70.527269",19.0
158,Desert Safari Camp,3.5,Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Room service', 'Housekeeping', '24/7 front desk']","Jaisalmer, Rajasthan, India, Jaisalmer, Rajasthan, India, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.9157, 70.908311",26.0
160,Marina Resort With Swimming Pool,4.6,Exceptional,"['Free WiFi', 'Parking included', 'Pool', 'Restaurant', 'Breakfast available', 'Room service']","Achalvanshi Colony Park, Dr, K. L. Achalvanshi Colony, Jaisalmer, Rajashthan, 345001",Jaisalmer,India,"26.922167, 70.908986",39.0
163,The Kafila Desert Camp,4.5,Wonderful,"['Parking included', 'Breakfast included', 'Outdoor Space', 'Barbecue grill', 'Fireplace', 'Restaurant']","Khasra No 123/1699, Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.893117, 70.57962",17.0
164,"Beyond Stay Garh Rajputana Camps, Jaisalmer",3.6,Very Good,"['Spa', 'Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry']","Opp. Rajputana Desert Camp, Sam Sand Dunes, Village/post, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.828569, 70.534242",66.0
165,Jaisalmer Khodiyar Resort,4.3,Wonderful,"['Free WiFi', 'Parking included', '24/7 front desk', 'Restaurant', 'Room service', 'Housekeeping']","Sunset point,near parking area, sam jaisalmer rajasthan 345001, Jaisalmer, rajasthan, 345001",Jaisalmer,India,"26.92184, 70.90541",62.0
166,Prince Desert Camp,5.0,Exceptional,"['Free WiFi', 'Parking included', 'Breakfast included', 'Restaurant', 'Room service', 'Housekeeping']","Lakhmana Road, Sam sand dunes, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.872763, 70.535736",61.0
167,The Golden Camp,4.3,Wonderful,"['Parking included', 'Restaurant', 'Room service', 'Housekeeping', '24/7 front desk']","In Front of Dessert, National Park Near by Sam SandDunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91575, 70.90834",66.0
168,V Resorts Pithla Heritage Jaisalmer,3.9,Very Good,"['Free WiFi', 'Parking included', 'Restaurant', 'Room service', 'Housekeeping', '24/7 front desk']","37, Indra Colony, Jodhpur- Barmer Link Road, Jaisalmer, Jaisalmer, 345001",Jaisalmer,India,"26.91398, 70.93979",24.0
170,ADB Rooms Hotel Vallabh Darshan,4.7,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Opp. Collector Office, C.V.S. Colony, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.916987, 70.905099",18.0
171,Raahi Desert Resort,4.0,Very Good,"['Parking included', 'Breakfast included', 'Laundry', 'Pet friendly', 'Restaurant', 'Room service']","Near Sam Sand dunes, village sam, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.830453, 70.507157",63.0
172,Spirit Desert Camp,3.7,Very Good,"['Free WiFi', 'Parking included', 'Laundry', 'Pet friendly', 'Pool', 'Restaurant']","Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.842953, 70.543899",53.0
174,Desert Gateway Resort,4.4,Wonderful,"['Free WiFi', 'Parking included', 'Restaurant', 'Room service', '24/7 front desk']","Sam Village, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.830453, 70.507157",37.0
175,WelcomHeritage Kalyan Bhawan,3.8,Very Good,"['Free airport shuttle', 'Spa', 'Free WiFi', 'Air conditioning', 'Parking included', 'Laundry']","Near Bank of Baroda, Gandhi Chowk, Jaisalmer, 345001",Jaisalmer,India,"26.916311, 70.91054",15.0
176,Treebo Trip Bansuri Jaisalmer,3.9,Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant']","Behind Bhatia Bagechi, Hanuman Circle, Jaisalmer, 345001",Jaisalmer,India,"26.917219, 70.907643",36.0
177,Kabila Camp by At Your Service Hospitality,4.4,Wonderful,"['Parking included', 'Breakfast included', 'Restaurant', 'Room service', 'Housekeeping', '24/7 front desk']","Opposite Sam Sand Dunes, Village Sam, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.915669, 70.908279",56.0
178,Hotel Chouhan Heritage,4.5,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Restaurant', 'Room service']","H 2 Jethwai Road Zila Udyog Bhawan, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.923061, 70.922695",36.0
179,Hotel Sun Shine,4.7,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Housekeeping']","Opp. Jawahar Niwas Palace, Bada Bagh Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.916382, 70.905064",34.0
180,Country side resort Jaisalmer,4.9,Exceptional,"['Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pool', 'Kitchen']","Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.84544, 70.535272",47.0
181,Desert Raasleela Camp,5.0,Exceptional,"['Free WiFi', 'Parking included', 'Breakfast included', 'Pet friendly', 'Fireplace', '24/7 front desk']","Sam Sand Dunes, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.866183, 70.564421",42.0
184,Castle View,3.7,Very Good,"['Free WiFi', 'Parking included', 'Breakfast included', 'Restaurant', 'Bar', 'Housekeeping']","Dhiba Para Near Air Force Circle, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.906855, 70.917974",46.0
185,Arya Haveli,4.2,Very Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pet friendly', 'Restaurant']","Arya Haveli Chainpura street, Gandhi Chowk, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.916302, 70.910823",57.0
186,Hotel Golden City,3.6,Very Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Opposite SBI Bank, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.908997, 70.915616",65.0
188,Le Royal Camps,4.6,Exceptional,"['Free WiFi', 'Parking included', 'Pool', 'Restaurant', 'Room service', 'Housekeeping']","Sam Sand Dunes Road, Near Kanoi Village, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.86841, 70.562178",57.0
189,The Desert Palace,4.9,Exceptional,"['Spa', 'Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool']","Jodhpur Barmer Link Rd., BH. Hotel, Fort Rajwara, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.911852, 70.947539",56.0
193,Rojani Resort,4.5,Wonderful,"['Spa', 'Parking included', 'Breakfast included', 'Restaurant', 'Business services', 'Bar']","Sam, Jaislmer - Sam - Dhanana Rd, Jaisalmer, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.838124, 70.540252",57.0
194,Hotel Jaisalmer Haveli,4.1,Wonderful,"['Free WiFi', 'Parking included', 'Breakfast included', 'Pet friendly', 'Restaurant', 'Business services']","Link Rd, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.91342, 70.939605",43.0
195,Yokoso Thar Desert Safari and Camp,4.7,Exceptional,"['Spa', 'Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly']","Near - Airorce circle , dhiba para, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.910015, 70.91199",44.0
196,Fort Rajwada,4.0,Very Good,"['Spa', 'Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry']","No. 1 Jodhpur-Barmer Link Road, Hotel Complex, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91514, 70.943422",61.0
197,Singh's Royal Desert Resort,4.4,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Room service', 'Housekeeping']","Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.825632, 70.521935",35.0
198,Star desert camp,4.3,Wonderful,"['Spa', 'Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly']","Opposite Sam Sand Dunes, Sam Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.826062, 70.531719",18.0
199,Joggan Jaisalmer Camp,4.2,Wonderful,"['Spa', 'Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant']","Lakhmana Road Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.864671, 70.527536",53.0
200,Dynasty Desert Camp,3.9,Very Good,"['Parking included', 'Breakfast included', 'Laundry', 'Pet friendly', 'Restaurant', 'Room service']","Near Sunset Point, Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.841665, 70.542731",27.0
202,OYO 9470 The Grace Inn,4.4,Wonderful,"['Free WiFi', 'Air conditioning', 'Breakfast included', 'Housekeeping', '24/7 front desk']","Silavata Para, Near Shiv Mandir, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.912742, 70.91068",30.0
204,The Chirag Desert Camp,4.6,Exceptional,"['Parking included', 'Breakfast included', 'Laundry', 'Outdoor Space', 'Restaurant', 'Room service']","Near Parking Toll Gate, Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.863848, 70.559039",55.0
205,Chokhi Dhani Desert Camp,4.0,Very Good,"['Spa', 'Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant']","Kanoj Village, Near Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.915709, 70.894461",25.0
206,OYO 18506 Regal Golden Palace,3.5,Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Housekeeping']","513,Dr. Kl Anchvanshi Colony, Dedansar Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.922932, 70.909506",35.0
207,Hotel Narayan Niwas Palace,4.1,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Restaurant', 'Room service', 'Housekeeping']","Near Jain Bhawan, Malkapol, Jaisalmer, Rajasthasn, 345001",Jaisalmer,India,"26.918995, 70.914471",69.0
209,Sam Desert Camp,3.8,Very Good,"['Free WiFi', 'Parking included', 'Breakfast included', 'Restaurant', 'Housekeeping', '24/7 front desk']","Jaisalmer - Sam - Dhanana Rd, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.915821, 70.906078",52.0
210,Sartaj Hotel,3.6,Very Good,"['Spa', 'Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant']","225, G-Block, Laxmi Chand Sanwal, Colony Ramgarh BY Pass Road, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.947136, 70.914582",37.0
211,Sheesh Mahal Desert Camp,4.9,Exceptional,"['Spa', 'Free WiFi', 'Parking included', 'Pet friendly', 'Kitchen', 'Restaurant']","Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.864017, 70.563657",62.0
212,Hotel Kotwal Haveli,4.0,Very Good,"['Laundry', 'Kitchen', 'Restaurant', 'Breakfast available', 'Room service', 'Housekeeping']","Dhibba Para, Near Air Circle, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.90977, 70.91275",38.0
214,Desert Adventure Camp Jaisalmer,4.7,Exceptional,"['Parking included', 'Laundry', 'Restaurant', 'Bar', 'Room service', 'Housekeeping']","Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.855124, 70.55255",24.0
215,Dunes Desert Safari And Camp,3.9,Very Good,"['Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly', 'Restaurant']","Near Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.845049, 70.536136",57.0
216,Jaisalmer Desert Safari Camps and Resort,3.8,Very Good,"['Parking included', 'Breakfast included', 'Pool', 'Restaurant', 'Room service', 'Housekeeping']","Near Sam Sand dunes, Kanoi, Jaisalmer, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.830119, 70.507014",65.0
217,Desert Haveli,4.3,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant']","on fort near jain temple, Jaisalmer, rajasthan, 345001",Jaisalmer,India,"26.912053, 70.911839",19.0
218,Shiv Tara Desert Camp,3.6,Very Good,"['Free WiFi', 'Parking included', 'Restaurant', 'Room service', 'Housekeeping', '24/7 front desk']","Opposite Sam Sand Dunes, Sam, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.829261, 70.534644",46.0
219,Vinayak Desert Camp,3.8,Very Good,"['Free WiFi', 'Parking included', 'Restaurant', 'Room service', 'Housekeeping', '24/7 front desk']","Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.865147, 70.565183",56.0
220,Chokhi Dhani The Palace Hotel,3.9,Very Good,"['Spa', 'Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool']","Plot No. 4/5, Barmer Road, Jaisalmer, 345001",Jaisalmer,India,"26.902, 70.94534",68.0
221,Moustache Hamari Haveli,4.3,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pet friendly', 'Room service']","Gundi para Hamari haveli, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91281, 70.917539",46.0
222,Om Desert Resort,4.2,Wonderful,"['Parking included', 'Breakfast included', 'Restaurant', 'Room service', 'Housekeeping', '24/7 front desk']","Lakhmana Road, Opp. Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.854857, 70.54298",68.0
223,Deoki Niwas Palace,3.8,Very Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Pool', 'Restaurant', 'Bar']","Jethwai Rd, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.916206, 70.921418",55.0
224,Mohin Desert Safari Camp,4.5,Wonderful,"['Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Bar', 'Room service']","Near Parking Sam Sand Dune, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.853604, 70.550665",38.0
225,Desert Holiday Camp,4.1,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pet friendly', 'Restaurant']","Sam Sand Dunes, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.834121, 70.533507",51.0
226,Boutique Helsinki,4.8,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pet friendly', 'Restaurant']","Bera Road, Opposite - Pushkarna Bera, Jaisalmer, 345001",Jaisalmer,India,"26.90353, 70.91256",63.0
227,Seven Palms Desert Camp,4.5,Wonderful,"['Free WiFi', 'Parking included', 'Breakfast included', 'Restaurant', 'Housekeeping', '24/7 front desk']","Sam Sand Dunes, Near Sam Toll Beriar, Right Side on Road, Sam Desert, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.866424, 70.566727",37.0
228,Hotel Prince,3.6,Very Good,"['Free airport shuttle', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Near Bhatia Bagechi, Hanuman Circle, Jaisalmer, 345001",Jaisalmer,India,"26.91661, 70.90806",65.0
229,Hotel Hayyat,4.6,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant']","Near Tourist Reception Centre, Jaisalmer, 345001",Jaisalmer,India,"26.91032, 70.91788",68.0
230,Ozaki Desert Safari Camp Jaisalmer,3.6,Very Good,"['Parking included', 'Breakfast included', 'Laundry', 'Restaurant', 'Bar', 'Housekeeping']","Sam Sand Dunes Sam Jaisalmer, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.830453, 70.507157",33.0
231,Hotel Renuka,4.3,Wonderful,"['Free WiFi', 'Laundry', 'Restaurant', 'Breakfast available', 'Business services', 'Room service']","North Of Gandhi Chowk Road, Chainpura Para, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.917429, 70.911168",66.0
232,ADB Rooms Jaisalmer Dunes Camp,4.5,Wonderful,"['Parking included', 'Laundry', 'Outdoor Space', 'Restaurant', 'Housekeeping']","Sam, 7 Km Mile Stone, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.856446, 70.554216",32.0
233,Hotel Oasis Haveli,3.6,Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Kitchen']","Near State Bank of Bikaner Jaipur Bank, Shiv Road, Sadar Bazaar, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.912738, 70.91064",60.0
234,Rajputana Desert Camp,4.0,Very Good,"['Free WiFi', 'Parking included', 'Breakfast included', 'Pet friendly', 'Restaurant', 'Room service']","Kuldhara Road, next to Sam Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91459, 70.90091",24.0
236,hotel apollo jaisalmer,4.4,Wonderful,"['Free WiFi', 'Parking included', 'Laundry', 'Breakfast available', 'Room service', '24/7 front desk']","opp- sbi bank, dhibba para, Jaisalmer, rajasthan, 345001",Jaisalmer,India,"26.90975, 70.9167",70.0
237,fotiya hotel,4.8,Exceptional,"['Free WiFi', 'Parking included', 'Pet friendly', 'Restaurant', 'Breakfast available', 'Room service']","K.l anchalvanshi colony, dedansar road, Malka Pol, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.92087, 70.90971",70.0
238,Rajputana Desert Camp,4.4,Wonderful,"['Free airport shuttle', 'Parking included', 'Breakfast included', 'Restaurant', 'Room service', 'Housekeeping']","Kuldhara Road, next to Sam Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.841756, 70.545735",19.0
239,The Golden House,4.4,Excellent,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pet friendly', 'Restaurant']","28 Chandra Veer Singh, Opp. Collectorate, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.916503, 70.905649",20.0
240,V Resorts Desert Pride Jaisalmer,4.5,Wonderful,"['Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Room service', 'Housekeeping']","Dhibba Para, Near Fort Parking, Jaisalmer, 345001",Jaisalmer,India,"26.91165, 70.91477",17.0
241,The Mamas Resort and Camp,5.0,Exceptional,"['Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pool', 'Restaurant']","Village Khuri, Jaisalmer, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.618675, 70.707896",20.0
242,Atulya Garh Marwar,3.5,Good,"['Parking included', 'Breakfast included', 'Restaurant', 'Housekeeping', '24/7 front desk']","VPO Village Jaisalmer, Khuri Main Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.6681, 70.693624",54.0
243,Atulya garh marwar,4.0,Very Good,"['Free WiFi', 'Parking included', 'Breakfast included', 'Restaurant', 'Room service', 'Housekeeping']","Khuri, Jaisalmer, Rajasthan, 315401",Jaisalmer,India,"26.619534, 70.707343",21.0
245,Gangaur Desert Resort Khuri,4.5,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant']","Janra Road, Khuri, Jaisalmer, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.609401, 70.745846",41.0
